d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0115,0.01,0.95,6,0,0,0.641,0,0,0.009,19,39,4055,78,72,84,156,1461,22
0.0115,0.01,0.95,7,0,0,1,0,0,0.008,0,43,3494,8,24,69,93,1436,19
0.0115,0.01,0.95,6,0,0,0,0,0,0.016,0,34,3373,0,37,86,123,1432,40
0.0115,0.01,0.95,6,0,0,0.51,1,13,0.027,40,56,2995,225,113,80,193,1416,18
0.0115,0.01,0.95,6,1,14,0.772,0,0,0.006,23,37,4034,101,59,86,145,1453,50
0.0115,0.01,0.95,6,0,0,0,0,0,0.02,0,65,3528,0,67,73,140,1392,5
0.0115,0.01,0.95,6,0,0,0.553,0,0,0.026,11,91,3531,107,109,82,191,1455,34
0.0115,0.01,0.95,6,0,0,0.499,0,0,0.014,56,44,3638,158,94,89,183,1426,27
0.0115,0.01,0.95,6,0,0,0.775,2,26,0.019,78,50,3018,329,134,90,224,1438,11
0.0115,0.01,0.95,7,0,0,0,1,14,0.023,0,31,3195,0,25,39,64,1412,15
0.0115,0.01,0.95,7,0,0,0.546,0,0,0.01,38,51,3075,205,95,68,163,1431,35
0.0115,0.01,0.95,7,0,0,0.689,0,0,0.008,11,34,3963,37,84,76,160,1425,14
0.0115,0.01,0.95,7,0,0,0,0,0,0.028,0,71,2752,0,70,72,142,1413,13
0.0115,0.01,0.95,6,0,0,0.416,0,0,0.004,63,43,2998,158,95,76,171,1473,36
0.0115,0.01,0.95,6,0,0,0.743,0,0,0.011,12,37,2656,212,88,85,173,1412,39
0.0115,0.01,0.95,7,0,0,0.689,0,0,0.002,56,20,4045,232,83,69,152,1487,3
0.0115,0.01,0.95,6,0,0,0.837,0,0,0.019,31,45,3038,161,80,79,159,1443,38
0.0115,0.01,0.95,6,0,0,0.717,3,42,0.018,73,54,3015,229,98,98,196,1426,1
0.0115,0.01,0.95,6,0,0,0.997,7,92,0.006,10,44,3407,48,90,85,175,1476,44
0.0115,0.01,0.95,6,1,13,0.653,0,0,0.007,20,33,2518,92,58,91,149,1466,2
0.0115,0.01,0.95,7,0,0,0.997,0,0,0.003,10,23,3262,86,69,80,149,1424,43
0.0115,0.01,0.95,7,0,0,0.992,0,0,0.001,7,25,3053,71,82,62,144,1427,41
0.0115,0.01,0.95,6,0,0,0.695,0,0,0,51,18,3368,128,101,69,170,1450,12
0.0115,0.01,0.95,7,0,0,0.984,0,0,0.006,1,33,3530,12,80,86,166,1425,25
0.0115,0.01,0.95,6,0,0,0.935,0,0,0.014,9,27,2126,34,47,88,135,1400,17
0.0115,0.01,0.95,7,0,0,0.846,0,0,0.001,46,28,3790,154,93,70,163,1473,29
0.0115,0.01,0.95,7,0,0,0.79,5,66,0.02,24,47,2824,91,81,93,174,1435,4
0.0115,0.01,0.95,6,6,79,0.311,1,13,0.026,94,61,2792,170,178,87,265,1450,32
