d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,6,3,39,0.527,0,0,0.009,84,46,3710,220,80,89,169,1440,2
0.01,0.01,0.95,6,0,0,0.827,0,0,0.015,74,57,3708,373,114,65,179,1474,17
0.01,0.01,0.95,7,0,0,0.741,0,0,0.018,48,65,3488,230,119,52,171,1425,10
0.01,0.01,0.95,7,0,0,0.717,0,0,0.016,48,38,2906,318,117,47,164,1453,5
0.01,0.01,0.95,6,0,0,0.581,3,40,0.012,81,76,3462,270,91,81,172,1499,22
0.01,0.01,0.95,6,0,0,0.63,2,27,0.02,76,74,3599,249,79,104,183,1407,44
0.01,0.01,0.95,7,1,13,0.73,0,0,0.006,79,64,4073,271,157,43,200,1423,9
0.01,0.01,0.95,6,0,0,0.747,2,25,0.027,64,59,3225,207,75,89,164,1422,15
0.01,0.01,0.95,6,0,0,0.725,1,13,0.012,59,61,3897,172,97,81,178,1474,37
0.01,0.01,0.95,6,0,0,0.445,0,0,0.033,49,78,3262,222,82,65,147,1481,31
0.01,0.01,0.95,7,0,0,0.78,0,0,0.006,62,31,3115,391,60,65,125,1432,13
0.01,0.01,0.95,7,0,0,0.619,0,0,0.032,62,61,2741,410,90,49,139,1412,35
0.01,0.01,0.95,6,5,71,0.454,1,14,0.01,21,42,3087,147,99,57,156,1447,45
0.01,0.01,0.95,7,0,0,0.851,0,0,0.021,92,61,4055,221,95,71,166,1469,36
0.01,0.01,0.95,6,0,0,0.853,0,0,0.017,49,44,3007,299,76,88,164,1391,7
0.01,0.01,0.95,6,0,0,0.978,0,0,0.004,31,32,2951,200,89,42,131,1425,23
0.01,0.01,0.95,6,0,0,0.872,0,0,0.009,15,54,3444,131,51,89,140,1428,49
0.01,0.01,0.95,7,0,0,0.319,0,0,0.003,80,30,3889,216,58,92,150,1465,30
0.01,0.01,0.95,7,0,0,0.579,0,0,0.004,94,44,3677,236,89,78,167,1473,19
0.01,0.01,0.95,6,0,0,0.553,0,0,0.011,67,57,3573,281,105,76,181,1444,47
0.01,0.01,0.95,7,0,0,0.697,0,0,0.006,65,40,3119,290,59,94,153,1396,3
