d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0085,0.01,0.95,7,0,0,0.803,0,0,0.03,25,87,2777,207,122,58,180,1415,23
0.0085,0.01,0.95,7,0,0,0.56,1,13,0.007,67,39,2910,379,96,57,153,1384,4
0.0085,0.01,0.95,7,0,0,0.75,0,0,0.029,18,53,3137,78,72,73,145,1420,12
0.0085,0.01,0.95,7,6,78,0.348,0,0,0.018,66,59,3120,209,86,78,164,1417,28
0.0085,0.01,0.95,7,0,0,0.626,2,25,0.012,31,52,3425,116,64,54,118,1473,1
0.0085,0.01,0.95,7,0,0,0.716,0,0,0.009,75,36,2793,203,88,74,162,1401,7
0.0085,0.01,0.95,7,0,0,0.496,0,0,0.004,78,46,3514,280,85,97,182,1511,22
0.0085,0.01,0.95,7,0,0,0.796,0,0,0.019,52,52,3659,236,60,106,166,1452,17
0.0085,0.01,0.95,7,0,0,0.76,0,0,0.019,65,54,3277,209,80,92,172,1389,20
0.0085,0.01,0.95,7,0,0,0.756,0,0,0.004,63,36,2974,270,75,70,145,1386,27
0.0085,0.01,0.95,7,0,0,0.502,0,0,0.003,41,46,3405,131,86,72,158,1443,13
0.0085,0.01,0.95,7,0,0,0.442,0,0,0.009,73,28,3102,173,64,80,144,1444,2
0.0085,0.01,0.95,7,0,0,0.867,0,0,0.028,37,72,3608,207,78,78,156,1440,24
0.0085,0.01,0.95,7,0,0,0,1,13,0.006,0,27,3455,0,55,43,98,1390,15
0.0085,0.01,0.95,7,0,0,0.992,0,0,0.019,19,39,3357,101,83,34,117,1455,25
0.0085,0.01,0.95,7,0,0,0.459,0,0,0.02,115,49,3430,276,156,34,190,1434,9
0.0085,0.01,0.95,3,0,0,0.804,0,0,0.025,61,71,3033,236,63,122,185,1465,29
0.0085,0.01,0.95,3,0,0,0.768,0,0,0.008,30,50,2733,176,85,63,148,1467,30
0.0085,0.01,0.95,3,0,0,0.808,0,0,0.009,55,68,3115,190,110,62,172,1445,31
0.0085,0.01,0.95,3,10,125,0.517,0,0,0.005,44,56,2191,310,58,108,166,1422,32
0.0085,0.01,0.95,4,1,13,0.662,0,0,0.024,44,64,3076,165,57,129,186,1464,29
0.0085,0.01,0.95,3,0,0,0.731,0,0,0.016,56,62,2510,292,90,72,162,1407,35
0.0085,0.01,0.95,3,0,0,0.701,0,0,0.027,32,72,3012,107,69,77,146,1404,34
0.0085,0.01,0.95,3,0,0,0.709,0,0,0.015,71,79,3576,314,110,71,181,1380,33
0.0085,0.01,0.95,3,0,0,0.436,0,0,0.007,49,39,3064,136,103,50,153,1460,36
0.0085,0.01,0.95,3,0,0,0.711,0,0,0.007,43,52,2717,212,79,67,146,1375,38
0.0085,0.01,0.95,3,0,0,0.708,0,0,0.018,56,65,2749,290,98,78,176,1484,37
0.0085,0.01,0.95,4,0,0,0.809,0,0,0.01,31,45,2671,147,94,53,147,1443,30
0.0085,0.01,0.95,3,0,0,0.614,0,0,0.02,33,54,2326,140,76,77,153,1378,42
0.0085,0.01,0.95,4,0,0,0.547,0,0,0.007,60,42,3136,249,114,59,173,1477,31
0.0085,0.01,0.95,3,0,0,0.692,0,0,0.024,47,73,3327,235,89,74,163,1428,40
0.0085,0.01,0.95,5,0,0,0.46,0,0,0.025,71,54,3086,186,54,125,179,1448,29
0.0085,0.01,0.95,4,9,112,0.772,0,0,0.008,35,33,2335,261,68,100,168,1423,32
0.0085,0.01,0.95,3,0,0,0.855,0,0,0.029,53,58,2794,345,126,52,178,1418,39
0.0085,0.01,0.95,4,0,0,0.921,0,0,0.003,55,43,3151,298,86,72,158,1428,35
0.0085,0.01,0.95,3,0,0,0.685,0,0,0.013,28,59,2860,188,77,80,157,1437,41
0.0085,0.01,0.95,4,0,0,0.735,0,0,0.025,55,75,3417,229,110,74,184,1370,33
0.0085,0.01,0.95,4,0,0,0.838,0,0,0.014,48,37,2878,145,72,71,143,1400,34
0.0085,0.01,0.95,4,0,0,0.673,0,0,0.011,34,44,2810,158,102,47,149,1464,36
0.0085,0.01,0.95,3,0,0,0.618,0,0,0.012,41,71,3142,183,113,73,186,1440,47
0.0085,0.01,0.95,3,17,221,0.87,2,26,0.013,61,59,3138,341,98,79,177,1451,45
0.0085,0.01,0.95,4,0,0,0.761,0,0,0.022,31,56,2793,173,88,62,150,1399,38
0.0085,0.01,0.95,3,0,0,0.736,0,0,0.006,36,51,3108,149,111,71,182,1446,49
0.0085,0.01,0.95,3,0,0,0.705,0,0,0.021,62,64,3152,312,103,64,167,1478,48
0.0085,0.01,0.95,3,0,0,0.816,0,0,0.005,36,42,3302,142,64,86,150,1476,43
0.0085,0.01,0.95,3,0,0,0.664,12,148,0.019,35,64,2904,185,68,96,164,1433,44
0.0085,0.01,0.95,3,0,0,0.793,1,13,0.014,59,51,2848,232,107,65,172,1447,46
0.0085,0.01,0.95,4,0,0,0.527,0,0,0.007,46,49,3526,167,92,80,172,1493,37
0.0085,0.01,0.95,4,0,0,0.662,0,0,0.017,43,42,2586,132,76,81,157,1384,42
0.0085,0.01,0.95,5,0,0,0.88,0,0,0.024,21,41,2551,144,95,55,150,1454,30
0.0085,0.01,0.95,3,0,0,0.445,0,0,0.015,70,64,2935,183,80,88,168,1423,50
0.0085,0.01,0.95,3,0,0,0.922,0,0,0.008,57,60,3185,367,95,93,188,1418,52
0.0085,0.01,0.95,6,0,0,0.674,0,0,0.023,75,62,3126,186,49,133,182,1462,29
0.0085,0.01,0.95,3,6,84,0.546,0,0,0.013,32,51,2829,180,90,50,140,1434,51
0.0085,0.01,0.95,5,0,0,0.881,0,0,0.01,40,32,3096,200,114,51,165,1452,31
0.0085,0.01,0.95,3,0,0,0.649,0,0,0.009,45,37,2797,301,92,73,165,1433,53
0.0085,0.01,0.95,4,0,0,0.684,0,0,0.011,34,56,3593,209,90,73,163,1449,40
0.0085,0.01,0.95,5,0,0,0.552,0,0,0.008,33,52,3081,123,86,71,157,1422,35
0.0085,0.01,0.95,5,11,136,0.922,0,0,0.019,59,63,2195,460,75,88,163,1433,32
0.0085,0.01,0.95,4,0,0,0.62,0,0,0.01,65,48,3284,525,136,46,182,1414,39
0.0085,0.01,0.95,3,0,0,0.424,0,0,0.016,86,72,1978,225,125,66,191,1400,54
0.0085,0.01,0.95,5,0,0,0.268,0,0,0.012,87,64,3167,171,111,74,185,1389,33
0.0085,0.01,0.95,4,0,0,0.626,0,0,0.015,41,51,3263,121,75,79,154,1432,41
0.0085,0.01,0.95,3,0,0,0.763,0,0,0.014,70,72,2797,249,85,77,162,1426,55
0.0085,0.01,0.95,5,0,0,0.757,0,0,0.021,46,39,2625,268,65,81,146,1411,34
0.0085,0.01,0.95,5,1,14,0.602,0,0,0.01,50,38,2806,145,98,50,148,1461,36
0.0085,0.01,0.95,5,0,0,0.571,1,14,0.012,52,40,2991,130,88,58,146,1397,38
0.0085,0.01,0.95,4,0,0,0.446,0,0,0.009,58,57,3595,120,111,69,180,1450,47
0.0085,0.01,0.95,3,0,0,0.631,0,0,0.022,12,69,2977,153,95,77,172,1468,56
0.0085,0.01,0.95,4,0,0,0.656,0,0,0.017,43,54,3481,161,109,68,177,1457,49
0.0085,0.01,0.95,4,8,105,0.607,3,39,0.015,47,52,3236,233,100,71,171,1465,45
0.0085,0.01,0.95,4,0,0,0.41,0,0,0.012,61,62,3472,252,109,62,171,1481,48
0.0085,0.01,0.95,5,0,0,0.77,0,0,0.024,61,55,2671,193,80,81,161,1374,42
0.0085,0.01,0.95,7,0,0,0.377,0,0,0.014,73,42,3176,209,44,130,174,1462,29
0.0085,0.01,0.95,5,0,0,0.761,0,0,0.008,70,41,3604,190,84,89,173,1472,37
0.0085,0.01,0.95,6,0,0,0.743,0,0,0.006,47,28,2683,225,95,52,147,1429,30
0.0085,0.01,0.95,4,0,0,0.867,0,0,0.008,47,33,3431,246,70,75,145,1474,43
0.0085,0.01,0.95,4,0,0,0.721,0,0,0.016,46,61,3165,186,117,46,163,1458,46
0.0085,0.01,0.95,4,0,0,0.783,10,123,0.018,29,52,3153,176,58,103,161,1420,44
0.0085,0.01,0.95,6,0,0,0.86,0,0,0.009,28,36,3340,198,102,59,161,1464,31
0.0085,0.01,0.95,4,0,0,0.553,0,0,0.022,85,59,3314,271,79,89,168,1419,50
0.0085,0.01,0.95,4,0,0,0.595,0,0,0.012,63,61,3324,172,92,93,185,1412,52
0.0085,0.01,0.95,6,0,0,0.739,0,0,0.011,47,34,2869,171,76,69,145,1415,35
0.0085,0.01,0.95,5,0,0,0.535,0,0,0.013,47,43,4033,150,84,68,152,1452,40
0.0085,0.01,0.95,6,6,74,0.567,0,0,0.002,56,23,2813,452,76,84,160,1426,32
0.0085,0.01,0.95,4,15,210,0.824,0,0,0.008,33,34,2772,166,96,51,147,1422,51
0.0085,0.01,0.95,5,0,0,0.585,0,0,0.007,68,51,4004,249,143,40,183,1407,39
0.0085,0.01,0.95,4,0,0,0.409,0,0,0.016,59,45,2864,241,103,58,161,1432,53
0.0085,0.01,0.95,6,0,0,0.642,0,0,0.02,72,49,3310,230,110,76,186,1396,33
0.0085,0.01,0.95,6,0,0,0.685,0,0,0.001,48,22,2593,182,96,56,152,1462,36
0.0085,0.01,0.95,5,0,0,0.771,0,0,0.012,56,51,3260,171,78,75,153,1420,41
0.0085,0.01,0.95,6,0,0,0.581,0,0,0.01,56,44,3229,187,84,63,147,1394,38
0.0085,0.01,0.95,6,0,0,0.843,0,0,0.005,50,35,3132,265,65,85,150,1411,34
0.0085,0.01,0.95,4,0,0,0.643,0,0,0.022,82,53,2350,220,132,69,201,1398,54
0.0085,0.01,0.95,4,0,0,0.878,0,0,0.009,47,45,2831,494,71,81,152,1415,55
0.0085,0.01,0.95,5,0,0,0.571,0,0,0.007,89,53,3902,178,111,71,182,1443,47
0.0085,0.01,0.95,5,0,0,0.677,0,0,0.018,48,56,3144,183,112,66,178,1442,49
0.0085,0.01,0.95,6,0,0,0.365,0,0,0.006,85,22,2841,276,76,80,156,1360,42
0.0085,0.01,0.95,4,0,0,0.557,0,0,0.017,84,55,3108,184,105,68,173,1449,56
0.0085,0.01,0.95,5,4,53,0.57,2,26,0.037,28,61,3214,137,112,62,174,1455,45
0.0085,0.01,0.95,5,0,0,0.533,0,0,0.012,62,61,3259,227,111,55,166,1464,48
0.0085,0.01,0.95,6,0,0,0.586,0,0,0.033,65,75,3641,219,91,82,173,1494,37
